"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","dataGeneralizations","taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","occurrenceID","dataSource","datasetID","dataQuality","TOWNID","type","taxaKingdomGroup","taxaSubGroup"
"6459ee10a6de00003ce11074","臺灣國家公園生物多樣性資料庫","壽山國家自然公園流浪動物與山羌族群現況調查計畫","Occurrence","2018","05","22.6461903","120.2586268","","<25公尺","false","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","66B6CAE6-5544-4DB0-B0D1-4EE03A4DFA5F","TBIA","","good","E02","land","Animalia","Mammals"
"64521c54d9db0801d6b3d9d7","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2018","03","23.5419781504873","120.499977130019","0.01","30","true","t0098264","Paguma larvata","species","Animalia","Chordata","Mammalia","Carnivora","Viverridae","Paguma","7aa98595-c070-4807-95d9-45f2a43d25e2","TBIA","","good","Q05","land","Animalia","Mammals"
"653ab4e69a3184000d63e116","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2018","01","24.44433","121.76954","0.01","30","true","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","ba7b382d-ed81-462c-a880-475386eb906b","TBIA","","good","G12","land","Animalia","Mammals"
"645b9e640d1f1300703e27da","臺灣國家公園生物多樣性資料庫","108-110年鳥瞰臺灣黑熊：玉山國家公園臺灣黑熊人造衛星追蹤暨生態監測計畫","Occurrence","2021","09","23.328027","121.2488","0.01","<25公尺","true","t0077405","Capricornis swinhoei","species","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capricornis","F40A087C-493A-4F96-B339-E59BF122E912","TBIA","","good","U13","land","Animalia","Mammals"
"64521c7dd9db0801d6b4c310","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2019","06","24.5223839418294","120.939019040422","0.01","30","true","t0096289","Manis pentadactyla","species","Animalia","Chordata","Mammalia","Pholidota","Manidae","Manis","4fbe510b-21ec-4e7b-b58e-62e15f8516dc","TBIA","","good","K17","land","Animalia","Mammals"
"64521655d9db0801d6b14dd4","台灣生物多樣性網絡 TBN","中部地區自動相機調查_石虎研究團隊","Occurrence","2018","06","24.34","120.818207","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","95769f51-d9fd-44c2-b551-c87b339dd16e","TBIA","","good","K16","land","Animalia","Mammals"
"64521c83d9db0801d6b4df46","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2019","08","24.5340833583502","120.735948991636","0.01","30","true","t0098264","Paguma larvata","species","Animalia","Chordata","Mammalia","Carnivora","Viverridae","Paguma","74d608df-1ed0-45a7-aaa2-4439354ca0c3","TBIA","","good","K03","land","Animalia","Mammals"
"656a485562015700452b2744","臺灣國家公園生物多樣性資料庫","111-112年玉山國家公園南部園區原住民狩獵自主管理機制規劃案","Occurrence","2022","02","23.23247","120.86111","0.01","<25公尺","true","t0077405","Capricornis swinhoei","species","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capricornis","E9BFC0DC-1E5F-415A-8229-58916736E0CB","TBIA","","good","E37","land","Animalia","Mammals"
"64521c1ad9db0801d6b28ef3","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2015","01","25.0023120568542","121.867738022274","0.01","30","true","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","81f1b767-e9d4-4964-8745-3f5a052984bd","TBIA","","good","F23","land","Animalia","Mammals"
"653ab4e39a3184000d63dc1c","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2019","06","24.45605","121.77806","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","3391b42b-1f02-4ecf-9aa1-fe818358ce72","TBIA","","good","G12","land","Animalia","Mammals"
"653ab4819a3184000d63c753","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2019","05","24.53833","121.82035","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","f05ec3db-6902-4c1c-941b-9e0d20c86787","TBIA","","good","G12","land","Animalia","Mammals"
"64521ca7d9db0801d6b5a8aa","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2020","04","22.276893762604","120.85744819492","0.01","30","true","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","f7ff54d6-828d-4f18-907d-9874d07aadaa","TBIA","","good","V14","land","Animalia","Mammals"
"645a46780d1f13002f1d80d0","臺灣國家公園生物多樣性資料庫","壽山國家自然公園流浪動物與山羌族群現況調查計畫","Occurrence","2018","03","22.6242332","120.2677815","","<25公尺","false","t0085383","Canis lupus familiaris","subspecies","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","83FB36E9-F23A-4ADB-AB43-810FE9D14137","TBIA","","good","E02","land","Animalia","Mammals"
"64521c4fd9db0801d6b3b8da","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2017","09","22.246052553397","120.814238250225","0.01","30","true","t0097258","Herpestes urva","species","Animalia","Chordata","Mammalia","Carnivora","Herpestidae","Herpestes","9a02c48e-cc9b-4809-bb05-1a6a115f1460","TBIA","","good","T32","land","Animalia","Mammals"
"64521c0dd9db0801d6b246cd","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2014","04","23.2785967474559","120.69187995107","0.01","30","true","t0096289","Manis pentadactyla","species","Animalia","Chordata","Mammalia","Pholidota","Manidae","Manis","f21d71cd-377b-4d6b-9687-e7fcdbf30974","TBIA","","good","E38","land","Animalia","Mammals"
"64520f09d9db0801d6afff60","台灣生物多樣性網絡 TBN","2019-2021年合歡農場自動相機紀錄資料","MachineObservation","2021","05","24.16576","121.30218","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","66ba06ba-9f15-4779-92f2-4ad796a36f89","TBIA","","good","U11","land","Animalia","Mammals"
"64520f03d9db0801d6afdf3e","台灣生物多樣性網絡 TBN","2019-2021年合歡農場自動相機紀錄資料","MachineObservation","2021","05","24.16586","121.29697","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","26f8abdb-1dbf-47e9-b856-2b0b6c12f56c","TBIA","","good","U11","land","Animalia","Mammals"
"64521c35d9db0801d6b32828","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2016","09","22.2678734559476","120.840389116487","0.01","30","true","t0081716","Niviventer coninga","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Niviventer","ba361909-48bc-4d1e-9d1a-8680858903ca","TBIA","","good","V14","land","Animalia","Mammals"
"6459a1dda0a307002cfe7244","臺灣國家公園生物多樣性資料庫","111年度玉山國家公園臺灣黑熊族群監測暨保育行動策略推廣","Occurrence","2021","05","23.41685","120.89432","0.01","<25公尺","true","t0086413","Ursus thibetanus formosanus","subspecies","Animalia","Chordata","Mammalia","Carnivora","Ursidae","Ursus","5948CFC7-8280-477B-A223-4D02AC5A534E","TBIA","","good","E37","land","Animalia","Mammals"
"6569cb876201570045223c5f","臺灣國家公園生物多樣性資料庫","111-112年玉山國家公園南部園區原住民狩獵自主管理機制規劃案","Occurrence","2022","10","23.248356","120.84287","","<25公尺","false","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","312EEB80-3D88-430F-BCE6-0B8191D5779E","TBIA","","good","E37","land","Animalia","Mammals"
"64521bfcd9db0801d6b1e4ed","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2012","10","23.276852961359","120.53709965263","0.01","30","true","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","ec172d8a-4c8e-4c0f-ad6c-be96a29faa45","TBIA","","good","Q18","land","Animalia","Mammals"
"64521648d9db0801d6b106b0","台灣生物多樣性網絡 TBN","中部地區自動相機調查_石虎研究團隊","Occurrence","2018","10","23.824322","120.828945","0.01","30","true","t0098264","Paguma larvata","species","Animalia","Chordata","Mammalia","Carnivora","Viverridae","Paguma","c8ae9c05-4caa-46e8-81f3-e88c42a9b25f","TBIA","","good","M05","land","Animalia","Mammals"
"6459998da0a307002cfe4677","臺灣國家公園生物多樣性資料庫","壽山國家自然公園臺灣獼猴保育管理暨社區參與計畫","Occurrence","2018","02","22.637945","120.2752097","","<1公尺","false","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","55A2AAB8-C9E4-4450-A4DD-8A729BDA08EB","TBIA","","good","E02","land","Animalia","Mammals"
"64520f0cd9db0801d6b012fb","台灣生物多樣性網絡 TBN","2019-2021年合歡農場自動相機紀錄資料","MachineObservation","2021","02","24.16309","121.29916","0.01","30.0","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","ae51ce21-f55a-463b-9c4d-361f9d1b01b7","TBIA","","good","U11","land","Animalia","Mammals"
"6458d689a0a307002cfb049a","臺灣國家公園生物多樣性資料庫","玉山地區中大型哺乳動物與生物多樣性之長期監測計劃","Occurrence","2011","05","23.46351","120.95736","0.01","","true","t0086217","Rusa unicolor swinhoii","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","0FCB8F5D-4227-4DEF-B607-527340995385","TBIA","","good","E37","land","Animalia","Mammals"
"64521c15d9db0801d6b27667","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2014","12","24.2853149839236","120.654607675017","0.01","30","true","t0085383","Canis lupus familiaris","subspecies","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","55ffcc9e-a28c-4ea6-b962-a36e065404e5","TBIA","","good","B16","land","Animalia","Mammals"
"64520f08d9db0801d6affd9e","台灣生物多樣性網絡 TBN","2019-2021年合歡農場自動相機紀錄資料","MachineObservation","2021","03","24.16576","121.30218","0.01","30","true","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","7dffb02c-978c-4082-a452-88e7baee1be3","TBIA","","good","U11","land","Animalia","Mammals"
"645af2f80d1f13005d3c5425","臺灣國家公園生物多樣性資料庫","106年墾丁國家公園臺灣梅花鹿野外族群監測調查及族群管理策略研擬","Occurrence","2017","05","21.9701243","120.821784","","<25公尺","false","t0085426","Cervus nippon taiouanus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","BDEE45D2-E646-44B7-AB1D-8245678332A2","TBIA","","good","T04","land","Animalia","Mammals"
"645aa1ca0d1f13005d3afe37","臺灣國家公園生物多樣性資料庫","壽山國家自然公園流浪動物與山羌族群現況調查計畫","Occurrence","2018","06","22.6620814","120.2658394","","<25公尺","false","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","A16F6732-B918-4EAF-9C18-470A28766130","TBIA","","good","E02","land","Animalia","Mammals"
"6459156ea0a307002cfc14ff","臺灣國家公園生物多樣性資料庫","111年度玉山國家公園臺灣黑熊族群監測暨保育行動策略推廣","Occurrence","2022","06","23.34049","120.86785","0.01","<25公尺","true","t0086217","Rusa unicolor swinhoii","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","26A2AE25-2716-4BF1-9A70-A6D8C954450D","TBIA","","good","E37","land","Animalia","Mammals"
"64521bfad9db0801d6b1dc4d","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2012","06","22.2661586056778","120.841555450454","0.01","30","true","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","af027c7f-f26c-4321-bd06-9fa46946fc89","TBIA","","good","V14","land","Animalia","Mammals"
"6569bbdb620157004520de19","臺灣國家公園生物多樣性資料庫","111-112年玉山國家公園南部園區原住民狩獵自主管理機制規劃案","Occurrence","2022","11","23.281664","120.85545","","<25公尺","false","t0097458","Callosciurus erythraeus","species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callosciurus","1500A9B1-4BA1-44EA-B0BA-786377BF34ED","TBIA","","good","E37","land","Animalia","Mammals"
"64521c67d9db0801d6b44617","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2018","09","22.2661586056778","120.841555450454","0.01","30","true","t0099008","Sus scrofa","species","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","Sus","94c6d824-9bd7-490c-ae99-1f6907b18f26","TBIA","","good","V14","land","Animalia","Mammals"
"645b7f2d0d1f1300703d9c82","臺灣國家公園生物多樣性資料庫","108-110年鳥瞰臺灣黑熊：玉山國家公園臺灣黑熊人造衛星追蹤暨生態監測計畫","Occurrence","2021","06","23.336527","121.21569","","<25公尺","false","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","E84EE405-7B6F-4C61-9514-F258AA74D8A3","TBIA","","good","U13","land","Animalia","Mammals"
"653ab5559a3184000d64060d","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2019","11","24.21717","121.68815","0.01","30","true","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","2d59afd7-f03a-4926-b152-16ba80201cd0","TBIA","","good","U11","land","Animalia","Mammals"
"64521653d9db0801d6b1434b","台灣生物多樣性網絡 TBN","中部地區自動相機調查_石虎研究團隊","Occurrence","2018","03","23.823162","120.76439","0.01","30","true","t0096345","Melogale moschata","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Melogale","0d9372dd-d1ee-4e96-89ee-f8d937167fac","TBIA","","good","M05","land","Animalia","Mammals"
"64521c19d9db0801d6b28b6f","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2014","12","24.7580015823723","120.97769358106","0.01","30","true","t0069304","Micromys minutus","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Micromys","fa7dd946-56dc-43bc-9819-d998d482702f","TBIA","","good","J11","land","Animalia","Mammals"
"65a8e15f666d79007b41aaf9","臺灣國家公園生物多樣性資料庫","大清水暨匯德廢棄礦區周邊山域野生哺乳動物種類與豐度監測計畫","Occurrence","2023","04","24.2182891","121.641514","","<25公尺","false","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","EC977583-07DD-4450-A6D0-FE3AEA00321E","TBIA","","good","U11","land","Animalia","Mammals"
"64521c16d9db0801d6b27b69","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2014","10","22.2658430029321","120.84207007649","0.01","30","true","t0098264","Paguma larvata","species","Animalia","Chordata","Mammalia","Carnivora","Viverridae","Paguma","5add1e25-6356-462c-802d-02728e8638e3","TBIA","","good","V14","land","Animalia","Mammals"
"64521c32d9db0801d6b31714","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2016","05","22.2678734559476","120.840389116487","0.01","30","true","t0081716","Niviventer coninga","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Niviventer","1c420de8-979e-42ec-824f-f30d5d1fedd9","TBIA","","good","V14","land","Animalia","Mammals"
"64521647d9db0801d6b1015b","台灣生物多樣性網絡 TBN","中部地區自動相機調查_石虎研究團隊","Occurrence","2018","03","23.837828","120.844113","0.01","30","true","t0096345","Melogale moschata","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Melogale","170f73e6-b2ba-4a83-883e-a1a14568a2e2","TBIA","","good","M11","land","Animalia","Mammals"
"64521c8cd9db0801d6b514e5","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2019","12","25.1674889247814","121.416355421622","0.01","30","true","t0063825","Felis catus","species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","10178c68-ff74-4836-bac7-07191e73b079","TBIA","","good","F32","land","Animalia","Mammals"
"6458674e50d8d80059a617e6","臺灣國家公園生物多樣性資料庫","109-110年度玉山國家公園塔塔加地區中大型草食性動物組成與植被消長關係調查計畫","Occurrence","2021","04","23.474417","120.885182","0.01","<25公尺","true","t0086217","Rusa unicolor swinhoii","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","0627C9C5-6F9F-4937-AF12-2ED7A677F0FB","TBIA","","good","Q20","land","Animalia","Mammals"
"653ab4de9a3184000d63d274","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2019","11","24.539","121.83548","0.01","30","true","t0096345","Melogale moschata","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Melogale","92f8dc8a-7aef-4070-a992-40822b28463c","TBIA","","good","G12","land","Animalia","Mammals"
"645856c250d8d80059a5d0cd","臺灣國家公園生物多樣性資料庫","108-110年鳥瞰臺灣黑熊：玉山國家公園臺灣黑熊人造衛星追蹤暨生態監測計畫","Occurrence","2020","11","23.350583","121.19997","","<25公尺","false","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","00262C79-635D-4BAC-96ED-9B14B52C553D","TBIA","","good","U13","land","Animalia","Mammals"
"6459b97ba6de00002af87133","臺灣國家公園生物多樣性資料庫","玉山地區中大型哺乳動物與生物多樣性之長期監測計劃","Occurrence","2011","08","23.47193","120.89207","0.01","","true","t0086217","Rusa unicolor swinhoii","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","5F84478D-C473-447D-944E-FFF9D1BBD2CD","TBIA","","good","Q20","land","Animalia","Mammals"
"64522c36d9db0801d6b6791a","台灣生物多樣性網絡 TBN","108年小鬼湖重要濕地(國家級)生態環境監測調查計畫","MachineObservation","2019","04","22.73006798","120.89616","0.01","30.0","true","t0098762","Rusa unicolor","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","77f559e9-0f34-40f8-ac28-d68a1c865a3c","TBIA","","good","V04","land","Animalia","Mammals"
"64521c08d9db0801d6b22a39","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2013","08","23.2064982640983","120.625298673742","0.01","30","true","t0097458","Callosciurus erythraeus","species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callosciurus","9be5394a-2756-4211-8372-2b2e9277e467","TBIA","","good","D38","land","Animalia","Mammals"
"653ab4f09a3184000d63f3df","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2019","11","24.18022","121.65663","0.01","30","true","t0068195","Macaca cyclopis","species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","83a8ee52-d1ba-4ee3-b0d9-9f0d09d62db1","TBIA","","good","U11","land","Animalia","Mammals"
"6569d25d620157004522c023","臺灣國家公園生物多樣性資料庫","111-112年玉山國家公園南部園區原住民狩獵自主管理機制規劃案","Occurrence","2023","02","23.248356","120.84287","","<25公尺","false","t0081716","Niviventer coninga","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Niviventer","3BF00951-A014-4882-A459-2A2D28BD7F15","TBIA","","good","E37","land","Animalia","Mammals"
"64521c38d9db0801d6b339bf","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2016","12","24.4355561747091","120.709467378685","0.01","30","true","t0096345","Melogale moschata","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Melogale","b2c55214-1584-4791-8877-a74644bd76c6","TBIA","","good","K03","land","Animalia","Mammals"
"653ab32e9a3184000d635930","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2020","09","24.27426","121.73563","0.01","30","true","t0081716","Niviventer coninga","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Niviventer","0b103476-25c0-4f61-9ad8-ee1b00c1a1b8","TBIA","","good","U11","land","Animalia","Mammals"
"653ab62e9a3184000d645bc9","台灣生物多樣性網絡 TBN","蘇花改自動照相機資料集","Occurrence","2020","08","24.37148","121.78196","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","9686d57c-8efc-4cd0-b535-e5913068ce8f","TBIA","","good","G12","land","Animalia","Mammals"
"64521cadd9db0801d6b5cca4","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2020","11","25.1674889247814","121.416355421622","0.01","30","true","t0063825","Felis catus","species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","5ae18851-c114-4e0a-92b9-983dbec8bf70","TBIA","","good","F32","land","Animalia","Mammals"
"6458f49ea0a307002cfb8e79","臺灣國家公園生物多樣性資料庫","壽山國家自然公園流浪動物與山羌族群現況調查計畫","Occurrence","2018","07","22.6483934","120.256601","","<25公尺","false","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","1B66E71C-D8D1-486B-9DB7-F13262B10B11","TBIA","","good","E02","land","Animalia","Mammals"
"64521650d9db0801d6b1359a","台灣生物多樣性網絡 TBN","中部地區自動相機調查_石虎研究團隊","Occurrence","2018","07","23.929766","120.8937","0.01","30","true","t0096345","Melogale moschata","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Melogale","67750dee-f914-479e-9c33-6f7178001149","TBIA","","good","M09","land","Animalia","Mammals"
"64521c17d9db0801d6b27e53","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2014","10","22.2669349854682","120.841214961029","0.01","30","true","t0098264","Paguma larvata","species","Animalia","Chordata","Mammalia","Carnivora","Viverridae","Paguma","2817de8c-6c63-4911-9e40-3c9665ff9cd9","TBIA","","good","V14","land","Animalia","Mammals"
"656a27ab62015700452900e4","臺灣國家公園生物多樣性資料庫","111-112年玉山國家公園南部園區原住民狩獵自主管理機制規劃案","Occurrence","2022","08","23.273563","120.86431","","<25公尺","false","t0086310","Sus scrofa taivanus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","Sus","BD5E0E5B-8FDC-4039-8140-D3F6AE10FBD8","TBIA","","good","E37","land","Animalia","Mammals"
"64521c73d9db0801d6b48622","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2019","04","22.276893762604","120.85744819492","0.01","30","true","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","ade29aea-a205-41af-9c73-435d94d2bbec","TBIA","","good","V14","land","Animalia","Mammals"
"64521c27d9db0801d6b2dc17","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2015","10","25.1850625845145","121.427219765737","0.01","30","true","t0085383","Canis lupus familiaris","subspecies","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","fca7537b-22dd-4843-8659-cd14c7e0389f","TBIA","","good","F27","land","Animalia","Mammals"
"64521c37d9db0801d6b3349f","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2016","12","24.493816438265","120.685170020683","0.01","30","true","t0032116","Prionailurus bengalensis","species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Prionailurus","540156d5-a34f-4baa-889b-cea9e7433963","TBIA","","good","K03","land","Animalia","Mammals"
"64521c26d9db0801d6b2d268","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2015","06","23.4303412685602","120.725986373909","0.01","30","true","t0081716","Niviventer coninga","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Niviventer","d5254cc3-ddd1-4c81-9c58-47589f45a78b","TBIA","","good","Q20","land","Animalia","Mammals"
"64521c09d9db0801d6b23062","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2013","12","22.2658430029321","120.84207007649","0.01","30","true","t0096299","Martes flavigula","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Martes","efd7e54c-075a-4104-bb8c-30fc83105bd1","TBIA","","good","V14","land","Animalia","Mammals"
"64520f03d9db0801d6afe3b4","台灣生物多樣性網絡 TBN","2019-2021年合歡農場自動相機紀錄資料","MachineObservation","2020","12","24.16567","121.30049","0.01","30","true","t0096460","Muntiacus reevesi","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","da2615e9-4cdd-48b9-8676-bc2137da2659","TBIA","","good","U11","land","Animalia","Mammals"
"645b62a70d1f1300703d312c","臺灣國家公園生物多樣性資料庫","指標物種棲地環境改善、營造及監測評估 -歐亞水獺(1/2)","Occurrence","2016","03","24.453576","118.382195","0.01","<25公尺","true","t0085866","Lutra lutra chinensis","subspecies","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","DF50D5C9-884E-454C-967A-CE5900625C00","TBIA","","good","W01","land","Animalia","Mammals"
"645a10d3a6de000056994ed1","臺灣國家公園生物多樣性資料庫","110-111 年度玉山國家公園 黃喉貂空間族群調查、生態監測及疾病檢測計畫","Occurrence","2021","07","23.468694","120.87469","0.01","","true","t0086217","Rusa unicolor swinhoii","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","7266358A-6059-407A-9573-9C0B3CAD4566","TBIA","","good","M12","land","Animalia","Mammals"
"64521c60d9db0801d6b41dfb","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2018","05","23.6091287722804","121.395003936482","0.01","30","true","t0081716","Niviventer coninga","species","Animalia","Chordata","Mammalia","Rodentia","Muridae","Niviventer","91170ea0-25cb-45a1-bf49-3f9460b6679b","TBIA","","good","U02","land","Animalia","Mammals"
"64521c31d9db0801d6b3110a","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2016","05","24.5344723066701","120.736352845659","0.01","30","true","t0098264","Paguma larvata","species","Animalia","Chordata","Mammalia","Carnivora","Viverridae","Paguma","4f3ac63b-5e42-4dc6-8882-7914942355aa","TBIA","","good","K03","land","Animalia","Mammals"
"64521c8bd9db0801d6b50eb1","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2019","11","25.0119709215728","121.325738789607","0.01","30","true","t0085383","Canis lupus familiaris","subspecies","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","15fc05c5-0724-4697-ab34-1c6624b2c9c0","TBIA","","good","H01","land","Animalia","Mammals"
