Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status,
CAVE-1119,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Anas cyanoptera,Cinnamon Teal,Approved,Present,Native,Unknown,,,
CAVE-1120,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Anas discors,Blue-Winged Teal,Approved,Present,Native,Unknown,,,
CAVE-1121,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Anas platyrhynchos,Mallard,Approved,Present,Native,Unknown,,,
CAVE-1122,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Anas strepera,Gadwall,Approved,Present,Native,Unknown,,,
CAVE-1123,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Aythya affinis,Lesser Scaup,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1124,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Aythya americana,Redhead,Approved,Present,Native,Unknown,,,
CAVE-1125,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Aythya collaris,Ring-Necked Duck,Approved,Present,Native,Unknown,,,
CAVE-1126,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Aythya valisineria,Canvasback,Approved,Present,Native,Unknown,,,
CAVE-1127,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Branta canadensis,Canada Goose,Approved,Present,Native,Unknown,,,
CAVE-1128,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Bucephala albeola,Bufflehead,Approved,Present,Native,Unknown,,,
CAVE-1129,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Bucephala clangula,Common Goldeneye,Approved,Present,Native,Unknown,,,
CAVE-1130,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Chen caerulescens,Snow Goose,Approved,Present,Native,Unknown,,,
CAVE-1131,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Cygnus columbianus,Tundra Swan,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1132,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Dendrocygna autumnalis,Black-Bellied Whistling-Duck,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1133,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Lophodytes cucullatus,Hooded Merganser,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1134,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Mergus merganser,Common Merganser,Approved,Present,Native,Unknown,,,
CAVE-1135,Carlsbad Caverns National Park,Bird,Anseriformes,Anatidae,Oxyura jamaicensis,Ruddy Duck,Approved,Present,Native,Unknown,,,
CAVE-1136,Carlsbad Caverns National Park,Bird,Apodiformes,Apodidae,Aeronautes saxatalis,White-Throated Swift,Approved,Present,Native,Unknown,Breeder,,
CAVE-1137,Carlsbad Caverns National Park,Bird,Apodiformes,Apodidae,Chaetura pelagica,Chimney Swift,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1138,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Archilochus alexandri,Black-Chinned Hummingbird,Approved,Present,Native,Unknown,Breeder,,
CAVE-1139,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Calothorax lucifer,Lucifer Hummingbird,Approved,Present,Native,Unknown,,,
CAVE-1140,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Calypte anna,Anna's Hummingbird,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1141,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Calypte costae,Costa's Hummingbird,Approved,Not Confirmed,Native,,,,
CAVE-1142,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Cynanthus latirostris,Broad-Billed Hummingbird,Approved,Present,Native,Unknown,,,
CAVE-1143,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Eugenes fulgens,Magnificent Hummingbird,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1144,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Lampornis clemenciae,Blue-Throated Hummingbird,Approved,Present,Native,Unknown,,,
CAVE-1145,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Selasphorus platycercus,Broad-Tailed Hummingbird,Approved,Present,Native,Unknown,,,
CAVE-1146,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Selasphorus rufus,Rufous Hummingbird,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1147,Carlsbad Caverns National Park,Bird,Apodiformes,Trochilidae,Stellula calliope,Calliope Hummingbird,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1148,Carlsbad Caverns National Park,Bird,Caprimulgiformes,Caprimulgidae,Caprimulgus vociferus,Whip-Poor-Will,Approved,Present,Native,Unknown,,,
CAVE-1149,Carlsbad Caverns National Park,Bird,Caprimulgiformes,Caprimulgidae,Chordeiles acutipennis,Lesser Nighthawk,Approved,Present,Native,Unknown,Resident,Species of Concern,
CAVE-1150,Carlsbad Caverns National Park,Bird,Caprimulgiformes,Caprimulgidae,Chordeiles minor,Common Nighthawk,Approved,Present,Native,Unknown,Resident,,
CAVE-1151,Carlsbad Caverns National Park,Bird,Caprimulgiformes,Caprimulgidae,Phalaenoptilus nuttallii,Common Poorwill,Approved,Present,Native,Unknown,Resident,,
CAVE-1152,Carlsbad Caverns National Park,Bird,Charadriiformes,Charadriidae,Charadrius vociferus,Killdeer,Approved,Present,Native,Unknown,Breeder,,
CAVE-1153,Carlsbad Caverns National Park,Bird,Charadriiformes,Laridae,Chlidonias niger,Black Tern,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1154,Carlsbad Caverns National Park,Bird,Charadriiformes,Laridae,Larus delawarensis,Ring-Billed Gull,Approved,Present,Native,Unknown,,,
CAVE-1155,Carlsbad Caverns National Park,Bird,Charadriiformes,Recurvirostridae,Himantopus mexicanus,Black-Necked Stilt,Approved,Present,Native,Unknown,,,
CAVE-1156,Carlsbad Caverns National Park,Bird,Charadriiformes,Recurvirostridae,Recurvirostra americana,American Avocet,Approved,Present,Native,Unknown,,,
CAVE-1157,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Actitis macularius,Spotted Sandpiper,Approved,Present,Native,Unknown,,,
CAVE-1158,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Bartramia longicauda,Upland Sandpiper,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1159,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Calidris bairdii,Baird's Sandpiper,Approved,Present,Native,Unknown,,,
CAVE-1160,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Calidris mauri,Western Sandpiper,Approved,Present,Native,Unknown,,,
CAVE-1161,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Calidris minutilla,Least Sandpiper,Approved,Present,Native,Unknown,,,
CAVE-1162,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Calidris pusilla,Semipalmated Sandpiper,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1163,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Gallinago delicata,Wilson's Snipe,Approved,Present,Native,Unknown,Migratory,,
CAVE-1164,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Limnodromus scolopaceus,Long-Billed Dowitcher,Approved,Present,Native,Unknown,,,
CAVE-1165,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Numenius americanus,Long-Billed Curlew,Approved,Present,Native,Unknown,,,
CAVE-1166,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Phalaropus lobatus,Red-Necked Phalarope,Approved,Present,Native,Unknown,,,
CAVE-1167,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Phalaropus tricolor,Wilson's Phalarope,Approved,Present,Native,Unknown,,,
CAVE-1168,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Scolopax minor,American Woodcock,Approved,Present,Native,Unknown,,,
CAVE-1169,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Tringa flavipes,Lesser Yellowlegs,Approved,Present,Native,Unknown,,,
CAVE-1170,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Tringa melanoleuca,Greater Yellowlegs,Approved,Present,Native,Unknown,,,
CAVE-1171,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Tringa semipalmata,Willet,Approved,Present,Native,Unknown,,,
CAVE-1172,Carlsbad Caverns National Park,Bird,Charadriiformes,Scolopacidae,Tringa solitaria,Solitary Sandpiper,Approved,Present,Native,Unknown,,,
CAVE-1173,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Columba livia,Rock Pigeon,Approved,Present,Not Native,Unknown,,,
CAVE-1174,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Columbina inca,Inca Dove,Approved,Present,Native,Unknown,,,
CAVE-1175,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Columbina passerina,Common Ground-Dove,Approved,Present,Native,Unknown,,,
CAVE-1176,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Columbina talpacoti,Ruddy Ground-Dove,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1177,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Patagioenas fasciata,Band-Tailed Pigeon,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1178,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Streptopelia decaocto,Eurasian Collared-Dove,Approved,Present,Not Native,Unknown,,,
CAVE-1179,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Streptopelia risoria,Ringed Turtle-Dove,Approved,Not Confirmed,Not Native,,,,
CAVE-1180,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Zenaida asiatica,White-Winged Dove,Approved,Present,Native,Unknown,Breeder,,
CAVE-1181,Carlsbad Caverns National Park,Bird,Columbiformes,Columbidae,Zenaida macroura,Mourning Dove,Approved,Present,Native,Unknown,Breeder,,
CAVE-1182,Carlsbad Caverns National Park,Bird,Coraciiformes,Alcedinidae,Ceryle alcyon,Belted Kingfisher,Approved,Present,Native,Unknown,,,
CAVE-1183,Carlsbad Caverns National Park,Bird,Cuculiformes,Cuculidae,Coccyzus americanus,Yellow-Billed Cuckoo,Approved,Present,Native,Unknown,Breeder,Threatened,
CAVE-1184,Carlsbad Caverns National Park,Bird,Cuculiformes,Cuculidae,Coccyzus erythropthalmus,Black-Billed Cuckoo,Approved,Present,Native,Unknown,Vagrant,Species of Concern,
CAVE-1185,Carlsbad Caverns National Park,Bird,Cuculiformes,Cuculidae,Crotophaga sulcirostris,Groove-Billed Ani,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1186,Carlsbad Caverns National Park,Bird,Cuculiformes,Cuculidae,Geococcyx californianus,Greater Roadrunner,Approved,Present,Native,Unknown,Breeder,,
CAVE-1187,Carlsbad Caverns National Park,Bird,Falconiformes,Falconidae,Falco columbarius,Merlin,Approved,Present,Native,Unknown,Vagrant,Species of Concern,
CAVE-1188,Carlsbad Caverns National Park,Bird,Falconiformes,Falconidae,Falco mexicanus,Prairie Falcon,Approved,Present,Native,Unknown,Breeder,Species of Concern,
CAVE-1189,Carlsbad Caverns National Park,Bird,Falconiformes,Falconidae,Falco peregrinus,Peregrine Falcon,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1190,Carlsbad Caverns National Park,Bird,Falconiformes,Falconidae,Falco sparverius,American Kestrel,Approved,Present,Native,Unknown,Breeder,,
CAVE-1191,Carlsbad Caverns National Park,Bird,Galliformes,Odontophoridae,Callipepla squamata,Scaled Quail,Approved,Present,Native,Unknown,Resident,,
CAVE-1192,Carlsbad Caverns National Park,Bird,Galliformes,Odontophoridae,Colinus virginianus,Northern Bobwhite,Approved,Present,Native,Unknown,Resident,,
CAVE-1193,Carlsbad Caverns National Park,Bird,Galliformes,Odontophoridae,Cyrtonyx montezumae,Montezuma Quail,Approved,Present,Native,Unknown,,,
CAVE-1194,Carlsbad Caverns National Park,Bird,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,Approved,Present,Native,Unknown,Breeder,,
CAVE-1195,Carlsbad Caverns National Park,Bird,Galliformes,Phasianidae,Phasianus colchicus,Ring-Necked Pheasant,Approved,Present,Not Native,Unknown,,,
CAVE-1196,Carlsbad Caverns National Park,Bird,Galliformes,Phasianidae,Tympanuchus pallidicinctus,Lesser Prairie-Chicken,Approved,Present,Native,Unknown,Vagrant,Threatened,
CAVE-1197,Carlsbad Caverns National Park,Bird,Gruiformes,Gruidae,Grus canadensis,Sandhill Crane,Approved,Present,Native,Unknown,,,
CAVE-1198,Carlsbad Caverns National Park,Bird,Gruiformes,Rallidae,Fulica americana,American Coot,Approved,Present,Native,Unknown,,,
CAVE-1199,Carlsbad Caverns National Park,Bird,Gruiformes,Rallidae,Gallinula chloropus,Common Moorhen,Approved,Present,Native,Unknown,,,
CAVE-1200,Carlsbad Caverns National Park,Bird,Gruiformes,Rallidae,Porzana carolina,Sora,Approved,Present,Native,Unknown,,,
CAVE-1201,Carlsbad Caverns National Park,Bird,Gruiformes,Rallidae,Rallus limicola,Virginia Rail,Approved,Present,Native,Unknown,,,
CAVE-1202,Carlsbad Caverns National Park,Bird,Passeriformes,Aegithalidae,Psaltriparus minimus,Bushtit,Approved,Present,Native,Unknown,Breeder,,
CAVE-1203,Carlsbad Caverns National Park,Bird,Passeriformes,Alaudidae,Eremophila alpestris,Horned Lark,Approved,Present,Native,Unknown,Resident,,
CAVE-1204,Carlsbad Caverns National Park,Bird,Passeriformes,Bombycillidae,Bombycilla cedrorum,Cedar Waxwing,Approved,Present,Native,Unknown,,,
CAVE-1205,Carlsbad Caverns National Park,Bird,Passeriformes,Calcariidae,Calcarius mccownii,Mccown's Longspur,Approved,Present,Native,Unknown,Vagrant,Species of Concern,
CAVE-1206,Carlsbad Caverns National Park,Bird,Passeriformes,Calcariidae,Calcarius ornatus,Chestnut-Collared Longspur,Approved,Present,Native,Unknown,,,
CAVE-1207,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Cardinalis cardinalis,Northern Cardinal,Approved,Present,Native,Unknown,Resident,,
CAVE-1208,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Cardinalis sinuatus,Pyrrhuloxia,Approved,Present,Native,Unknown,Resident,,
CAVE-1209,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Passerina amoena,Lazuli Bunting,Approved,Present,Native,Unknown,,,
CAVE-1210,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Passerina caerulea,Blue Grosbeak,Approved,Present,Native,Unknown,Resident,,
CAVE-1211,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Passerina ciris,Painted Bunting,Approved,Present,Native,Unknown,Resident,,
CAVE-1212,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Passerina cyanea,Indigo Bunting,Approved,Present,Native,Unknown,Resident,,
CAVE-1213,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Passerina versicolor,Varied Bunting,Approved,Present,Native,Unknown,Breeder,,
CAVE-1214,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Pheucticus ludovicianus,Rose-Breasted Grosbeak,Approved,Present,Native,Unknown,,,
CAVE-1215,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Pheucticus melanocephalus,Black-Headed Grosbeak,Approved,Present,Native,Unknown,Migratory,,
CAVE-1216,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Piranga flava,Hepatic Tanager,Approved,Present,Native,Unknown,Breeder,,
CAVE-1217,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Piranga ludoviciana,Western Tanager,Approved,Present,Native,Unknown,,,
CAVE-1218,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Piranga olivacea,Scarlet Tanager,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1219,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Piranga rubra,Summer Tanager,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1220,Carlsbad Caverns National Park,Bird,Passeriformes,Cardinalidae,Spiza americana,Dickcissel,Approved,Present,Native,Unknown,,,
CAVE-1221,Carlsbad Caverns National Park,Bird,Passeriformes,Certhiidae,Certhia americana,Brown Creeper,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1222,Carlsbad Caverns National Park,Bird,Passeriformes,Cinclidae,Cinclus mexicanus,American Dipper,Approved,Present,Native,Unknown,,,
CAVE-1223,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Aphelocoma californica,Western Scrub-Jay,Approved,Present,Native,Unknown,,,
CAVE-1224,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Corvus brachyrhynchos,American Crow,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1225,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Corvus corax,Common Raven,Approved,Present,Native,Unknown,,,
CAVE-1226,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Corvus cryptoleucus,Chihuahuan Raven,Approved,Present,Native,Unknown,,,
CAVE-1227,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Cyanocitta cristata,Blue Jay,Approved,Present,Native,Unknown,,,
CAVE-1228,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Cyanocitta stelleri,Steller's Jay,Approved,Present,Native,Unknown,,,
CAVE-1229,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Gymnorhinus cyanocephalus,Pinyon Jay,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1230,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Nucifraga columbiana,Clark's Nutcracker,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1231,Carlsbad Caverns National Park,Bird,Passeriformes,Corvidae,Pica hudsonia,Black-Billed Magpie,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1232,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Aimophila cassinii,Cassin's Sparrow,Approved,Present,Native,Unknown,Resident,Species of Concern,
CAVE-1233,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Aimophila ruficeps,Rufous-Crowned Sparrow,Approved,Present,Native,Unknown,Resident,,
CAVE-1234,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Ammodramus bairdii,Baird's Sparrow,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1235,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Ammodramus leconteii,Le Conte's Sparrow,Approved,Present,Native,Unknown,Vagrant,,
CAVE-1236,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Ammodramus savannarum,Grasshopper Sparrow,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1237,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Amphispiza belli,Sage Sparrow,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1238,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Amphispiza bilineata,Black-Throated Sparrow,Approved,Present,Native,Unknown,Resident,,
CAVE-1239,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Calamospiza melanocorys,Lark Bunting,Approved,Present,Native,Unknown,,,
CAVE-1240,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Chondestes grammacus,Lark Sparrow,Approved,Present,Native,Unknown,,,
CAVE-1241,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Junco hyemalis,Dark-Eyed Junco,Approved,Present,Native,Unknown,,,
CAVE-1242,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Melospiza georgiana,Swamp Sparrow,Approved,Present,Native,Unknown,,,
CAVE-1243,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Melospiza lincolnii,Lincoln's Sparrow,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1244,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Melospiza melodia,Song Sparrow,Approved,Present,Native,Unknown,,,
CAVE-1245,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Passerculus sandwichensis,Savannah Sparrow,Approved,Present,Native,Unknown,,,
CAVE-1246,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Passerella iliaca,Fox Sparrow,Approved,Present,Native,Unknown,,,
CAVE-1247,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Pipilo chlorurus,Green-Tailed Towhee,Approved,Present,Native,Unknown,,Species of Concern,
CAVE-1248,Carlsbad Caverns National Park,Bird,Passeriformes,Emberizidae,Pipilo erythrophthalmus,Eastern Towhee,Approved,Present,Native,Unknown,Vagrant,,
