"taxaSubGroup","year","month","occCount"
"Bivalves","2014","10",3
"Bivalves","2014","11",9
"Bivalves","2014","12",3
"Bivalves","2015","1",1
"Bivalves","2015","2",39
"Bivalves","2015","3",4
"Bivalves","2015","4",21
"Bivalves","2015","5",27
"Bivalves","2015","6",42
"Bivalves","2015","7",38
"Bivalves","2015","8",51
"Bivalves","2015","9",54
"Bivalves","2015","10",31
"Bivalves","2015","11",20
"Bivalves","2015","12",3
"Bivalves","2016","1",13
"Bivalves","2016","2",13
"Bivalves","2016","3",35
"Bivalves","2016","4",53
"Bivalves","2016","5",27
"Bivalves","2016","6",194
"Bivalves","2016","7",17
"Bivalves","2016","8",97
"Bivalves","2016","9",21
"Bivalves","2016","10",55
"Bivalves","2016","11",109
"Bivalves","2016","12",65
"Bivalves","2017","1",53
"Bivalves","2017","2",57
"Bivalves","2017","3",52
"Bivalves","2017","4",40
"Bivalves","2017","5",59
"Bivalves","2017","6",1
"Bivalves","2017","7",33
"Bivalves","2017","8",47
"Bivalves","2017","9",44
"Bivalves","2017","10",14
"Bivalves","2017","11",76
"Bivalves","2017","12",15
"Bivalves","2018","1",59
"Bivalves","2018","2",22
"Bivalves","2018","3",11
"Bivalves","2018","4",69
"Bivalves","2018","5",93
"Bivalves","2018","6",14
"Bivalves","2018","7",98
"Bivalves","2018","8",31
"Bivalves","2018","9",55
"Bivalves","2018","10",36
"Bivalves","2018","11",58
"Bivalves","2018","12",24
"Bivalves","2019","1",23
"Bivalves","2019","2",32
"Bivalves","2019","3",51
"Bivalves","2019","4",58
"Bivalves","2019","5",62
"Bivalves","2019","6",11
"Bivalves","2019","7",30
"Bivalves","2019","8",63
"Bivalves","2019","9",26
"Bivalves","2019","10",27
"Bivalves","2019","11",14
"Bivalves","2019","12",35
"Bivalves","2020","1",15
"Bivalves","2020","2",45
"Bivalves","2020","3",46
"Bivalves","2020","4",60
"Bivalves","2020","5",51
"Bivalves","2020","6",59
"Bivalves","2020","7",69
"Bivalves","2020","8",91
"Bivalves","2020","9",55
"Bivalves","2020","10",31
"Bivalves","2020","11",28
"Bivalves","2020","12",5
"Bivalves","2021","1",2
"Bivalves","2021","2",54
"Bivalves","2021","3",37
"Bivalves","2021","4",63
"Bivalves","2021","5",52
"Bivalves","2021","6",20
"Bivalves","2021","7",111
"Bivalves","2021","8",125
"Bivalves","2021","9",257
"Bivalves","2021","10",102
"Bivalves","2021","11",7
"Bivalves","2021","12",8
"Bivalves","2022","1",20
"Bivalves","2022","2",12
"Bivalves","2022","3",33
"Bivalves","2022","4",26
"Bivalves","2022","5",102
"Bivalves","2022","6",61
"Bivalves","2022","7",43
"Bivalves","2022","8",89
"Bivalves","2022","9",33
"Bivalves","2022","10",24
"Bivalves","2022","11",6
"Bivalves","2022","12",13
"Bivalves","2023","1",11
"Bivalves","2023","2",13
"Bivalves","2023","3",10
"Bivalves","2023","4",33
"Bivalves","2023","5",13
"Bivalves","2023","6",14
"Bivalves","2023","7",39
"Bivalves","2023","8",14
"Bivalves","2023","9",12
"Bivalves","2023","10",16
"Bivalves","2023","11",15
"Bivalves","2023","12",10
"Bivalves","2024","1",6
"Bivalves","2024","2",4
"Bivalves","2024","3",3
"Bivalves","2024","4",6
"Bivalves","2024","5",13
"Cephalopods","","",5
"Cephalopods","1968","3",1
"Cephalopods","1968","5",1
"Cephalopods","1969","8",1
"Cephalopods","1972","4",1
"Cephalopods","1972","8",1
"Cephalopods","1974","1",1
"Cephalopods","1975","5",2
"Cephalopods","1975","8",2
"Cephalopods","1979","9",1
"Cephalopods","1995","4",1
"Cephalopods","1996","10",1
"Cephalopods","1996","12",5
"Cephalopods","1997","3",1
"Cephalopods","1997","6",1
"Cephalopods","1997","7",2
"Cephalopods","1997","10",1
"Cephalopods","1999","10",1
"Cephalopods","2000","3",1
"Cephalopods","2000","6",1
"Cephalopods","2001","1",2
"Cephalopods","2001","5",1
"Cephalopods","2001","8",5
"Cephalopods","2001","11",1
"Cephalopods","2002","4",1
"Cephalopods","2002","5",1
"Cephalopods","2002","6",2
"Cephalopods","2002","12",1
"Cephalopods","2003","11",5
"Cephalopods","2004","2",1
"Cephalopods","2004","3",1
"Cephalopods","2004","4",1
"Cephalopods","2004","7",1
"Cephalopods","2004","8",2
"Cephalopods","2004","10",5
"Cephalopods","2004","11",1
"Cephalopods","2005","8",1
"Cephalopods","2005","9",1
"Cephalopods","2008","6",1
"Cephalopods","2008","12",1
"Cephalopods","2009","8",2
"Cephalopods","2009","9",11
"Cephalopods","2011","1",2
"Cephalopods","2011","7",10
"Cephalopods","2011","8",1
"Cephalopods","2012","5",2
"Cephalopods","2012","6",1
"Cephalopods","2013","3",2
"Cephalopods","2013","5",1
"Cephalopods","2013","7",1
"Cephalopods","2014","3",11
"Cephalopods","2014","9",3
"Cephalopods","2015","5",1
"Cephalopods","2015","6",2
"Cephalopods","2015","7",1
"Cephalopods","2015","8",1
"Cephalopods","2016","6",1
"Cephalopods","2017","3",2
"Cephalopods","2017","4",1
"Cephalopods","2017","9",1
"Cephalopods","2017","12",2
"Cephalopods","2018","4",6
"Cephalopods","2018","6",1
"Cephalopods","2018","7",5
"Cephalopods","2018","9",5
"Cephalopods","2019","3",3
"Cephalopods","2019","4",1
"Cephalopods","2019","5",2
"Cephalopods","2019","6",1
"Cephalopods","2019","7",2
"Cephalopods","2019","8",3
"Cephalopods","2019","10",2
"Cephalopods","2019","11",2
"Cephalopods","2019","12",1
"Cephalopods","2020","1",3
"Cephalopods","2020","2",4
"Cephalopods","2020","3",3
"Cephalopods","2020","4",1
"Cephalopods","2020","5",2
"Cephalopods","2020","6",1
"Cephalopods","2020","7",11
"Cephalopods","2020","8",10
"Cephalopods","2020","9",2
"Cephalopods","2020","10",7
"Cephalopods","2020","11",2
"Cephalopods","2020","12",1
"Cephalopods","2021","2",3
"Cephalopods","2021","3",3
"Cephalopods","2021","4",8
"Cephalopods","2021","5",7
"Cephalopods","2021","7",3
"Cephalopods","2021","8",6
"Cephalopods","2021","9",5
"Cephalopods","2021","10",2
"Cephalopods","2021","11",1
"Cephalopods","2022","3",7
"Cephalopods","2022","4",1
"Cephalopods","2022","5",2
"Cephalopods","2022","6",1
"Cephalopods","2022","7",4
"Cephalopods","2022","8",17
"Cephalopods","2022","9",21
"Cephalopods","2022","10",3
"Cephalopods","2022","11",5
"Cephalopods","2022","12",2
"Cephalopods","2023","1",2
"Cephalopods","2023","3",17
"Cephalopods","2023","4",15
"Cephalopods","2023","5",25
"Cephalopods","2023","6",61
"Cephalopods","2023","7",4
"Cephalopods","2023","8",1
"Cephalopods","2023","9",1
"Cephalopods","2023","10",2
"Cephalopods","2023","11",4
"Cephalopods","2023","12",4
"Cephalopods","2024","2",18
"Cephalopods","2024","3",7
"Cephalopods","2024","4",11
"Cephalopods","2024","5",5
"Cephalopods","2024","6",6
"Chromista","","",3562
"Chromista","1896","9",1
"Chromista","1907","9",1
"Chromista","1926","10",1
"Chromista","1928","12",1
"Chromista","1930","10",1
"Chromista","1931","7",1
"Chromista","1931","9",1
"Chromista","1931","10",1
"Chromista","1932","5",1
"Chromista","1932","7",4
"Chromista","1932","11",1
"Chromista","1934","12",1
"Chromista","1968","4",1
"Chromista","1970","4",1
"Chromista","1970","6",1
"Chromista","1972","4",1
"Chromista","1975","4",1
"Chromista","1976","2",1
"Chromista","1987","8",1
"Chromista","1991","5",3
"Chromista","1991","9",1
"Chromista","1992","1",1
"Chromista","1992","9",2
"Chromista","1993","8",2
"Chromista","1994","6",1
"Chromista","1995","10",2
"Chromista","1995","11",1
"Chromista","1995","12",2
"Chromista","1996","9",1
"Chromista","1997","8",1
"Chromista","1998","11",1
"Chromista","2003","1",2
"Chromista","2003","2",1
"Chromista","2004","6",37
"Chromista","2004","8",29
"Chromista","2004","12",43
"Chromista","2005","1",29
"Chromista","2005","2",151
"Chromista","2005","7",56
"Chromista","2005","9",15
"Chromista","2005","10",91
"Chromista","2005","12",103
"Chromista","2006","2",84
"Chromista","2006","5",82
"Chromista","2007","6",91
"Chromista","2007","8",36
"Chromista","2008","6",1
"Chromista","2009","10",16
"Chromista","2009","12",33
"Chromista","2010","3",12
"Chromista","2010","6",37
"Chromista","2011","6",1
"Chromista","2012","3",10
"Chromista","2012","4",73
"Chromista","2012","5",6
"Chromista","2012","6",1
"Chromista","2012","7",50
"Chromista","2012","8",32
"Chromista","2012","9",4
"Chromista","2012","10",120
"Chromista","2012","12",82
"Chromista","2013","3",20
"Chromista","2013","4",118
"Chromista","2013","6",11
"Chromista","2013","7",107
"Chromista","2013","9",203
"Chromista","2013","10",142
"Chromista","2013","11",365
"Chromista","2013","12",157
"Chromista","2014","1",404
"Chromista","2014","2",15
"Chromista","2014","3",1
"Chromista","2014","4",438
"Chromista","2014","6",1
"Chromista","2014","8",1530
"Chromista","2014","9",1
"Chromista","2014","11",75
"Chromista","2015","2",204
"Chromista","2015","4",104
"Chromista","2015","5",91
"Chromista","2015","6",366
"Chromista","2015","7",107
"Chromista","2015","8",258
"Chromista","2015","9",273
"Chromista","2015","10",342
"Chromista","2015","11",298
"Chromista","2015","12",259
"Chromista","2016","2",228
"Chromista","2016","3",185
"Chromista","2016","4",401
"Chromista","2016","5",581
"Chromista","2016","6",2
"Chromista","2016","7",318
"Chromista","2016","8",328
"Chromista","2016","9",126
"Chromista","2016","10",396
"Chromista","2016","11",21
"Chromista","2017","1",298
"Chromista","2017","2",341
"Chromista","2017","3",128
"Chromista","2017","4",152
"Chromista","2017","5",87
"Chromista","2017","6",38
"Chromista","2017","7",318
"Chromista","2017","8",82
"Chromista","2017","9",297
"Chromista","2017","10",133
"Chromista","2017","11",262
"Chromista","2017","12",74
"Chromista","2018","1",392
"Chromista","2018","4",264
"Chromista","2018","6",2
"Chromista","2018","7",360
"Chromista","2018","8",1
"Chromista","2018","9",88
"Chromista","2018","10",3
"Chromista","2018","11",192
"Chromista","2019","1",118
"Chromista","2019","2",4
"Chromista","2019","3",145
"Chromista","2019","4",119
"Chromista","2019","6",1
"Chromista","2019","7",120
"Chromista","2019","8",84
"Chromista","2019","10",111
"Chromista","2019","12",1
"Chromista","2020","2",74
"Chromista","2020","3",7
"Chromista","2020","4",111
"Chromista","2020","5",2
"Chromista","2020","6",2
"Chromista","2020","7",98
"Chromista","2020","8",7
"Chromista","2020","9",109
"Chromista","2020","10",1
"Chromista","2020","11",2
"Chromista","2021","2",40
"Chromista","2021","3",12
"Chromista","2021","4",16
"Chromista","2021","6",5
"Chromista","2021","7",86
"Chromista","2021","8",59
"Chromista","2021","9",9
"Chromista","2021","10",41
"Chromista","2021","11",83
"Chromista","2022","2",62
"Chromista","2022","3",56
"Chromista","2022","4",654
"Chromista","2022","5",98
"Chromista","2022","6",9
"Chromista","2022","7",53
"Chromista","2022","8",62
"Chromista","2022","9",18
"Chromista","2022","10",14
"Chromista","2022","11",93
"Chromista","2023","1",37
"Chromista","2023","2",28
"Chromista","2023","3",47
"Chromista","2023","4",56
"Chromista","2023","5",22
"Chromista","2023","6",3
"Chromista","2023","7",59
"Chromista","2023","9",1
"Chromista","2023","10",71
"Chromista","2024","2",2
"Chromista","2024","3",4
"Chromista","2024","5",2
"Cnidarians","","",122
"Cnidarians","1929","6",5
"Cnidarians","1967","9",1
"Cnidarians","1968","3",1
"Cnidarians","1968","4",5
"Cnidarians","1975","7",3
"Cnidarians","1976","1",1
"Cnidarians","1978","6",3
"Cnidarians","1978","7",2
"Cnidarians","1979","7",1
"Cnidarians","1981","7",11
"Cnidarians","1981","8",1
"Cnidarians","1993","5",92
"Cnidarians","1993","8",94
"Cnidarians","2000","3",1
"Cnidarians","2000","6",8
"Cnidarians","2000","7",3
"Cnidarians","2000","8",1
"Cnidarians","2001","4",1
"Cnidarians","2002","4",4
"Cnidarians","2002","5",4
"Cnidarians","2003","6",1
"Cnidarians","2004","5",2
"Cnidarians","2004","6",4
"Cnidarians","2005","4",2
"Cnidarians","2005","7",2
"Cnidarians","2005","10",1
"Cnidarians","2005","11",1
"Cnidarians","2005","12",2
"Cnidarians","2006","1",2
"Cnidarians","2006","3",4
"Cnidarians","2006","6",2
"Cnidarians","2006","7",3
"Cnidarians","2006","8",4
"Cnidarians","2006","9",3
"Cnidarians","2006","11",3
"Cnidarians","2007","1",2
"Cnidarians","2007","5",1
"Cnidarians","2007","6",52
"Cnidarians","2007","7",30
"Cnidarians","2007","8",9
"Cnidarians","2008","1",1
"Cnidarians","2008","5",1
"Cnidarians","2008","7",1
"Cnidarians","2008","8",1
"Cnidarians","2009","6",9
"Cnidarians","2009","11",5
"Cnidarians","2010","6",2
"Cnidarians","2010","8",19
"Cnidarians","2011","4",2678
"Cnidarians","2011","6",1284
"Cnidarians","2011","7",2067
"Cnidarians","2011","8",2475
"Cnidarians","2011","9",2
"Cnidarians","2011","10",3
"Cnidarians","2011","11",2
"Cnidarians","2012","4",535
"Cnidarians","2012","5",311
"Cnidarians","2012","6",302
"Cnidarians","2012","7",831
"Cnidarians","2012","9",1284
"Cnidarians","2012","10",1
"Cnidarians","2013","2",1
"Cnidarians","2013","3",355
"Cnidarians","2013","4",1849
"Cnidarians","2013","5",45
"Cnidarians","2013","6",3
"Cnidarians","2013","7",146
"Cnidarians","2013","9",106
"Cnidarians","2014","1",1
"Cnidarians","2014","5",5
"Cnidarians","2014","7",7
"Cnidarians","2014","8",7
"Cnidarians","2015","1",4
"Cnidarians","2015","2",4
"Cnidarians","2015","3",111
"Cnidarians","2015","4",20
"Cnidarians","2015","5",265
"Cnidarians","2015","6",1466
"Cnidarians","2015","7",193
"Cnidarians","2015","8",708
"Cnidarians","2015","9",682
"Cnidarians","2015","10",322
"Cnidarians","2015","11",32
"Cnidarians","2015","12",24
"Cnidarians","2016","1",8
"Cnidarians","2016","2",8
"Cnidarians","2016","3",11
"Cnidarians","2016","4",92
"Cnidarians","2016","5",8
"Cnidarians","2016","6",8
"Cnidarians","2016","7",10
"Cnidarians","2016","8",70
"Cnidarians","2016","9",8
"Cnidarians","2016","10",14
"Cnidarians","2016","11",8
"Cnidarians","2016","12",9
"Cnidarians","2017","3",6
"Cnidarians","2017","4",1
"Cnidarians","2017","5",10
"Cnidarians","2017","6",15
"Cnidarians","2017","7",9
"Cnidarians","2017","9",4
"Cnidarians","2017","10",3
"Cnidarians","2018","1",1
"Cnidarians","2018","3",3
"Cnidarians","2018","4",28
"Cnidarians","2018","5",874
"Cnidarians","2018","6",3
"Cnidarians","2018","7",957
"Cnidarians","2018","8",16
"Cnidarians","2018","9",12
"Cnidarians","2018","10",4
"Cnidarians","2018","11",3
"Cnidarians","2019","1",1
"Cnidarians","2019","3",3
"Cnidarians","2019","4",689
"Cnidarians","2019","5",1
"Cnidarians","2019","6",6
"Cnidarians","2019","7",7
"Cnidarians","2019","8",333
"Cnidarians","2019","9",23
"Cnidarians","2019","10",2
"Cnidarians","2019","12",3
"Cnidarians","2020","2",5
"Cnidarians","2020","4",4
"Cnidarians","2020","5",15
"Cnidarians","2020","6",47
"Cnidarians","2020","7",21
"Cnidarians","2020","8",61
"Cnidarians","2020","9",9
"Cnidarians","2020","10",6
"Cnidarians","2020","11",21
"Cnidarians","2020","12",17
"Cnidarians","2021","1",2
"Cnidarians","2021","2",9
"Cnidarians","2021","3",6
"Cnidarians","2021","4",12
"Cnidarians","2021","5",7
"Cnidarians","2021","6",5
"Cnidarians","2021","7",7
"Cnidarians","2021","8",13
"Cnidarians","2021","9",13
"Cnidarians","2021","10",3
"Cnidarians","2021","11",1
"Cnidarians","2022","1",2
"Cnidarians","2022","2",1
"Cnidarians","2022","3",4
"Cnidarians","2022","4",512
"Cnidarians","2022","5",5
"Cnidarians","2022","6",11
"Cnidarians","2022","7",12
"Cnidarians","2022","8",70
"Cnidarians","2022","9",9
"Cnidarians","2022","10",10
"Cnidarians","2022","11",8
"Cnidarians","2022","12",2
"Cnidarians","2023","1",3
"Cnidarians","2023","2",5
"Cnidarians","2023","3",4
"Cnidarians","2023","4",10
"Cnidarians","2023","5",77
"Cnidarians","2023","6",17
"Cnidarians","2023","7",51
"Cnidarians","2023","8",20
"Cnidarians","2023","9",15
"Cnidarians","2023","10",8
"Cnidarians","2023","11",31
"Cnidarians","2023","12",17
"Cnidarians","2024","1",14
"Cnidarians","2024","2",4
"Cnidarians","2024","3",16
"Cnidarians","2024","4",10
"Cnidarians","2024","5",8
"Coleoptera","","",12410
"Coleoptera","0001","11",18
"Coleoptera","1899","12",1
"Coleoptera","1909","1",1
"Coleoptera","1909","3",1
"Coleoptera","1910","10",1
"Coleoptera","1911","8",1
"Coleoptera","1912","4",1
"Coleoptera","1912","5",1
"Coleoptera","1912","8",1
"Coleoptera","1915","9",1
"Coleoptera","1918","10",1
"Coleoptera","1919","5",1
"Coleoptera","1929","5",1
"Coleoptera","1929","7",1
"Coleoptera","1930","3",1
"Coleoptera","1930","4",2
"Coleoptera","1932","5",1
"Coleoptera","1932","6",5
"Coleoptera","1933","4",1
"Coleoptera","1933","10",1
"Coleoptera","1934","5",1
"Coleoptera","1934","6",9
"Coleoptera","1936","7",1
"Coleoptera","1950","7",1
"Coleoptera","1955","6",1
"Coleoptera","1957","7",1
"Coleoptera","1958","1",1
"Coleoptera","1958","4",12
"Coleoptera","1958","5",1
"Coleoptera","1958","9",1
"Coleoptera","1958","11",2
"Coleoptera","1959","4",17
"Coleoptera","1959","5",1
"Coleoptera","1959","6",3
"Coleoptera","1959","9",12
"Coleoptera","1960","3",7
"Coleoptera","1960","4",2
"Coleoptera","1960","5",9
"Coleoptera","1960","6",25
"Coleoptera","1960","10",12
"Coleoptera","1960","11",38
"Coleoptera","1960","12",9
"Coleoptera","1961","1",2
"Coleoptera","1961","4",7
"Coleoptera","1961","5",29
"Coleoptera","1961","6",2
"Coleoptera","1961","8",1
"Coleoptera","1961","9",1
"Coleoptera","1961","10",10
"Coleoptera","1961","11",6
"Coleoptera","1961","12",2
"Coleoptera","1962","1",1
"Coleoptera","1962","2",2
"Coleoptera","1962","3",1
"Coleoptera","1962","5",36
"Coleoptera","1962","6",2
"Coleoptera","1962","7",2
"Coleoptera","1962","10",6
"Coleoptera","1963","1",1
"Coleoptera","1963","4",2
"Coleoptera","1963","5",1
"Coleoptera","1963","7",3
"Coleoptera","1963","9",4
"Coleoptera","1964","1",2
"Coleoptera","1964","3",19
"Coleoptera","1964","5",3
"Coleoptera","1964","6",24
"Coleoptera","1964","7",2
"Coleoptera","1964","8",2
"Coleoptera","1964","9",1
"Coleoptera","1964","10",1
"Coleoptera","1965","3",2
"Coleoptera","1965","4",1
"Coleoptera","1965","5",1
"Coleoptera","1966","3",2
"Coleoptera","1966","4",1
"Coleoptera","1966","7",2
"Coleoptera","1967","4",1
"Coleoptera","1967","5",4
"Coleoptera","1967","6",2
"Coleoptera","1967","7",2
"Coleoptera","1967","8",1
"Coleoptera","1967","9",1
"Coleoptera","1968","3",1
"Coleoptera","1968","7",31
"Coleoptera","1968","10",1
"Coleoptera","1969","1",77
"Coleoptera","1969","3",1
"Coleoptera","1969","4",6
"Coleoptera","1969","5",17
"Coleoptera","1969","6",5
"Coleoptera","1969","8",1
"Coleoptera","1969","10",1
"Coleoptera","1970","4",1
"Coleoptera","1970","5",1
"Coleoptera","1970","6",7
"Coleoptera","1970","7",70
"Coleoptera","1970","9",1
"Coleoptera","1970","10",8
"Coleoptera","1970","11",2
"Coleoptera","1971","1",1
"Coleoptera","1971","2",1
"Coleoptera","1971","3",3
"Coleoptera","1971","4",1
"Coleoptera","1971","5",16
"Coleoptera","1971","6",9
"Coleoptera","1971","7",2
"Coleoptera","1971","8",1
"Coleoptera","1972","2",1
"Coleoptera","1972","4",12
"Coleoptera","1972","5",8
"Coleoptera","1972","6",7
"Coleoptera","1972","7",1
"Coleoptera","1972","10",3
"Coleoptera","1972","11",3
"Coleoptera","1973","5",3
"Coleoptera","1973","6",2
"Coleoptera","1974","4",1
"Coleoptera","1974","7",5
"Coleoptera","1974","11",2
"Coleoptera","1975","4",2
"Coleoptera","1975","6",1
"Coleoptera","1976","5",1
"Coleoptera","1976","6",1
"Coleoptera","1977","1",1
"Coleoptera","1977","11",1
"Coleoptera","1977","12",1
"Coleoptera","1978","2",1
"Coleoptera","1978","4",4
"Coleoptera","1978","5",3
"Coleoptera","1978","6",23
"Coleoptera","1978","7",1
"Coleoptera","1978","8",1
"Coleoptera","1978","9",2
"Coleoptera","1978","10",2
"Coleoptera","1978","11",2
"Coleoptera","1979","1",2
"Coleoptera","1979","7",2
"Coleoptera","1979","9",1
"Coleoptera","1979","10",4
"Coleoptera","1979","12",1
"Coleoptera","1980","1",2
"Coleoptera","1980","3",1
"Coleoptera","1980","4",1
"Coleoptera","1980","5",2
